timestamp,program,jupyter,python_exp,pandas_skill,os,dark_mode,languages,continents,dob,wake_time,sleep_time,fav_season,caffeine,pet,fav_movie,fav_genres,hobbies,hw0
2025-09-09 20:08:44,bachelor's (statistics),True,2-4 years,2,macos,True,english,"north america, south america",2006-04-03,1900-01-01 08:30:00,1900-01-01 01:00:00,spring,no caffeine for me!,pet dog,,,,
2025-09-09 20:10:06,"bachelor's (not cs, am, or statistics)",True,2-4 years,3,macos,False,"english, spanish, marathi","asia, europe, north america",,,,spring,tea,pet rock,,,,
2025-09-09 20:10:40,master's (ds) [extension school],True,4+ years,3,windows,True,"english, arabic, malayalam","africa, asia, europe, north america",1999-04-14,1900-01-01 10:00:00,1900-01-01 02:00:00,fall,coffee,pet rock,interstellar,"action, comedy, drama, sci-fi, fantasy, mystery/thriller, documentary","guitar, video games, weightlifting",
2025-09-10 10:32:48,bachelor's (cs),True,2-4 years,3,macos,True,"english, spanish","europe, north america",2005-05-28,1900-01-01 10:00:00,1900-01-01 02:00:00,fall,energy drinks,pet cat,yesterday,"action, comedy, sci-fi, fantasy, mystery/thriller",listening to music,🍰
2025-09-09 20:19:09,phd,True,1-2 years,3,windows,True,english,"europe, north america, south america",,1900-01-01 08:30:00,1900-01-01 00:30:00,summer,coffee,pet rock,,"comedy, drama, romance, documentary",,
2025-09-10 10:32:32,bachelor's (cs),True,2-4 years,3,windows,True,"english, latin","asia, europe, north america, south america",,1900-01-01 09:00:00,1900-01-01 00:00:00,spring,no caffeine for me!,pet dog,the lion king,"action, sci-fi, fantasy, documentary",,🧐
2025-09-09 20:22:29,bachelor's (cs),True,4+ years,4,macos,True,"bulgarian, english, german","asia, europe, north america",2004-05-03,1900-01-01 09:30:00,1900-01-01 02:00:00,spring,no caffeine for me!,pet cat,hunger games,"action, sci-fi, mystery/thriller","ski, volleyball, hiking",
2025-09-09 20:22:34,master's (ds),True,2-4 years,3,macos,True,"chinese, english","asia, australia, north america",2003-12-17,1900-01-01 09:00:00,1900-01-01 00:00:00,winter,coffee,pet rock,midsommar,"horror, sci-fi, fantasy, mystery/thriller, documentary","nightdreaming, daydreaming, going on a jet2holiday(cuz nothing beats it)",
2025-09-09 20:27:24,bachelor's (am),False,1-2 years,1,macos,True,idk,"asia, australia, europe, north america",2005-02-23,1900-01-01 09:20:00,1900-01-01 00:00:00,summer,no caffeine for me!,pet dog,point break,"action, comedy, sci-fi, fantasy, mystery/thriller","surfing, hydrofoiling, golf",
2025-09-09 20:28:40,bachelor's (am),True,1-2 years,1,macos,True,,,,,,,,,,,,
2025-09-09 20:30:26,bachelor's (am),True,2-4 years,3,windows,True,"english, italian, french, spanish","africa, asia, europe, north america",2004-11-17,1900-01-01 08:00:00,1900-01-01 23:00:00,spring,coffee,pet cat,fury,"action, comedy, drama, horror, sci-fi, fantasy, mystery/thriller, romance, documentary","chess, photography, talking to people",
2025-09-09 20:31:27,master's (ds),True,less than 1 year,1,windows,True,"english, mandarin","africa, asia, australia, europe, north america",2002-07-09,1900-01-01 07:30:00,1900-01-01 00:30:00,spring,coffee,pet dog,green snake,"action, fantasy","reading, video games, writing",
2025-09-09 20:32:12,master's (ds),True,2-4 years,4,windows,False,"english, chinese","asia, north america",2002-12-10,1900-01-01 09:00:00,1900-01-01 01:00:00,fall,no caffeine for me!,pet cat,,"action, romance","music, photography, traveling",
2025-09-10 10:32:31,master's (ds),True,2-4 years,3,macos,False,"english, mandarin","asia, north america",2002-09-13,1900-01-01 09:30:00,1900-01-01 01:30:00,summer,coffee,pet dog,the shawshank redemption,"action, comedy","dancing, gaming, playing texas hold'em",🍰
2025-09-09 20:36:02,master of finance mit,True,less than 1 year,3,macos,True,english,"africa, asia, australia, europe, north america, south america",1996-07-18,1900-01-01 07:30:00,1900-01-01 01:00:00,summer,coffee,pet dog,interstellar,mystery/thriller,"hiking, travelling, movies",
2025-09-09 20:39:15,phd,True,less than 1 year,2,macos,False,"english, mandarin, spanish","asia, europe, north america",2001-07-30,1900-01-01 09:00:00,1900-01-01 01:00:00,fall,tea,pet rock,,"comedy, documentary",baking,
2025-09-09 20:46:58,ms in biomedical informatics,True,less than 1 year,2,macos,False,"mandarin, english","asia, europe, north america",2002-11-23,1900-01-01 08:30:00,1900-01-01 00:00:00,fall,tea,pet cat,perfect days,"drama, sci-fi, mystery/thriller, romance","taking photos, attending concert, watching movies",
2025-09-09 20:56:43,master's (ds) [extension school],True,4+ years,4,linux,True,"english, tagalog, spanish","asia, europe, north america, south america",1994-08-22,1900-01-01 07:30:00,1900-01-01 00:00:00,fall,coffee,pet rock,back to the future,"action, comedy, horror, sci-fi, documentary","baking, learning languages",
2025-09-09 20:57:26,master's (ds),True,1-2 years,2,macos,False,mandarin,"asia, north america",2003-04-21,1900-01-01 09:30:00,1900-01-01 01:00:00,fall,coffee,pet cat,infernal affairs,"action, comedy, fantasy, mystery/thriller","playing table tennis, walking, reading",
2025-09-09 20:59:28,ms/mba,True,1-2 years,2,macos,False,"english, chinese","africa, asia, australia, europe, north america, south america",2002-05-28,1900-01-01 07:30:00,1900-01-01 00:30:00,summer,coffee,pet cat,yi yi,"drama, sci-fi","boardgame, singing, swinging",
2025-09-09 21:00:32,bachelor's (am),True,2-4 years,1,windows,True,"english, akan, japanese, spanish, french","africa, north america",2004-11-20,1900-01-01 08:30:00,1900-01-01 00:00:00,spring,no caffeine for me!,pet rock,jigsaw,"horror, sci-fi, romance","video games, running",
2025-09-09 21:05:55,mup,True,less than 1 year,2,windows,True,"spanish, french, english","africa, asia, europe, north america, south america",2000-12-09,1900-01-01 09:00:00,1900-01-01 23:00:00,spring,coffee,pet dog,moulin rouge,"comedy, drama, romance","photography, reading, traveling",
2025-09-10 10:32:18,bachelor's (chem/phys + hdrb),True,less than 1 year,3,macos,True,english,"africa, asia, europe, north america, south america",2005-05-30,1900-01-01 08:15:00,1900-01-01 00:30:00,summer,coffee,pet dog,harry potter and the prisoner of azkaban,"action, comedy, horror, sci-fi, fantasy, mystery/thriller","cycling, lifting, philosophy",😎
2025-09-09 21:21:58,bachelor's (cs),True,1-2 years,2,macos,False,english,"africa, asia, europe, north america",2003-06-14,1900-01-01 09:00:00,1900-01-01 00:00:00,summer,no caffeine for me!,pet cat,creed ii,"action, comedy, romance","reading, crochet, knitting",
2025-09-10 10:32:09,bachelor's (econ),True,less than 1 year,2,macos,True,"english, chinese","asia, europe, north america, south america",2005-11-28,1900-01-01 09:00:00,1900-01-01 00:28:00,summer,tea,pet dog,ocean's 11,"action, comedy, drama","playing saxophone, watching sports, playing video games",😅
2025-09-09 21:30:17,master's (ds) [extension school],True,4+ years,5,macos,True,english,"asia, europe, north america, south america",1988-12-24,1900-01-01 05:00:00,1900-01-01 21:00:00,fall,coffee,pet rock,inception,"comedy, drama, mystery/thriller, romance, documentary","running, strength training, reading",
2025-09-09 21:36:01,master's (ds),True,1-2 years,4,macos,False,"english, mandarin","antarctica, asia, europe, north america",2003-08-22,1900-01-01 06:00:00,1900-01-01 23:20:00,summer,coffee,pet dog,titanic,romance,"piano, photography, food",
2025-09-09 21:48:05,master's (ds) [extension school],True,4+ years,4,macos,False,english,"asia, europe, north america",1978-05-18,1900-01-01 05:00:00,1900-01-01 21:30:00,spring,coffee,pet rock,bond,"action, comedy, drama, mystery/thriller, documentary","watching movies, walking ,driving",
2025-09-09 21:58:45,bachelor's (cs),True,1-2 years,2,windows,True,"chinese, english","asia, north america",2006-02-08,1900-01-01 10:00:00,1900-01-01 01:30:00,fall,no caffeine for me!,pet dog,interstellar,"action, sci-fi, fantasy, mystery/thriller","running, basketball, reading, writing",
2025-09-09 22:02:28,bachelor's (am),True,less than 1 year,1,macos,False,"spanish, quechua, portuguese","asia, europe, north america, south america",2005-06-13,1900-01-01 09:00:00,1900-01-01 00:00:00,winter,coffee,pet cat,superman,"horror, fantasy, romance, documentary","baking, reading, boxing",
2025-09-09 22:09:26,non-degree extension student for graduate credit,True,less than 1 year,1,"use wsl at work, macos at home so i suppose all three?",False,"english, malayalam","asia, north america",1998-10-10,1900-01-01 06:00:00,1900-01-01 22:00:00,spring,energy drinks,pet cat,shrek,"action, comedy, sci-fi, fantasy, mystery/thriller","working out, kamen rider",
2025-09-10 10:32:42,bachelor's (statistics),True,4+ years,4,macos,True,"english, spanish, bangla","asia, europe, north america",2004-05-18,1900-01-01 06:00:00,1900-01-01 22:30:00,fall,coffee,pet cat,3 idiots,"sci-fi, fantasy, mystery/thriller","reading, crocheting",😎
2025-09-09 22:15:45,master's (ds),True,less than 1 year,1,macos,False,"mandarin, english","asia, europe, north america",2003-03-09,1900-01-01 09:00:00,1900-01-01 01:00:00,spring,coffee,pet cat,five feet apart,"comedy, drama, fantasy, romance","playing drums, swimming, traveling",
2025-09-09 22:17:05,ms/mba,True,2-4 years,2,macos,True,"english, chinese",asia,2003-01-23,,,spring,no caffeine for me!,,,"drama, horror, sci-fi, mystery/thriller",,
2025-09-09 22:26:53,master's (ds),True,2-4 years,4,windows,True,"chinese, english, spanish","asia, europe, north america",2003-02-22,1900-01-01 08:00:00,1900-01-01 23:45:00,spring,coffee,pet dog,intersteller,"action, sci-fi","cooking, playing billiards, listening to edm",
2025-09-10 10:32:09,bachelor's (cs),True,2-4 years,2,macos,False,"english, czech, tamil","africa, asia, australia, europe, north america, south america",2006-05-09,1900-01-01 09:00:00,1900-01-01 02:00:00,fall,coffee,pet dog,the dark knight,"action, comedy, sci-fi, fantasy, mystery/thriller","playing carnatic (indian classical) flute, ping pong, badminton",🧐
2025-09-09 22:29:30,bachelor's (statistics),True,1-2 years,2,macos,False,"english, spanish","europe, north america",2004-02-02,1900-01-01 05:00:00,1900-01-01 22:30:00,summer,energy drinks,pet dog,secretariat,"comedy, drama, romance, documentary","rowing, coding, lifting",
2025-09-10 10:32:38,bachelor's (cs),False,4+ years,1,macos,True,"french, english, arabic","africa, europe, north america",2002-08-06,1900-01-01 05:00:00,1900-01-01 00:00:00,summer,no caffeine for me!,pet dog,,"sci-fi, documentary","hiking, extreme sport, video games",😎
2025-09-09 22:33:39,bachelor's (cs),False,1-2 years,2,macos,False,"hindi, english","asia, europe, north america",2005-09-25,1900-01-01 08:00:00,1900-01-01 00:00:00,fall,coffee,pet rock,crazy stupid love,"action, comedy, romance","guitar, golf, writing",
2025-09-09 22:33:46,bachelor's (statistics),True,2-4 years,4,macos,True,"english, korean, mandarin, latin","africa, asia, europe, north america, south america",2004-05-06,1900-01-01 09:00:00,1900-01-01 23:00:00,summer,coffee,pet dog,the dark knight,"action, comedy, drama, sci-fi, fantasy, mystery/thriller","chess, fencing, cooking",
2025-09-10 10:32:50,bachelor's (am),True,1-2 years,2,windows,True,"english, ndebele","africa, south america",2002-12-13,1900-01-01 08:00:00,1900-01-01 00:00:00,spring,tea,pet cat,the roses,"comedy, drama, mystery/thriller","crochet, watching movies",😅
2025-09-09 22:38:36,master's (ds) [extension school],True,1-2 years,3,linux,True,english,"europe, north america, south america",1992-03-18,1900-01-01 06:30:00,1900-01-01 22:00:00,fall,coffee,pet dog,the lorax,documentary,"cycling, running, camping",
2025-09-09 22:49:10,master's (ds) [extension school],True,4+ years,3,macos,True,"igbo, english, hausa, yoruba","africa, europe, north america",1977-03-25,1900-01-01 05:30:00,1900-01-01 23:00:00,summer,coffee,pet dog,lioness,"action, horror, sci-fi, mystery/thriller","soccer, ping pong, swimming",
2025-09-10 10:32:43,master's (ds) [extension school],False,2-4 years,3,linux,True,"spanish, english","asia, north america, south america",1983-07-21,1900-01-01 08:00:00,1900-01-01 00:00:00,winter,coffee,pet dog,matrix,"action, sci-fi, fantasy, mystery/thriller","playing piano or playing drums, video games (pc)",😱
2025-09-09 23:15:23,bachelor's (cs),False,less than 1 year,1,macos,True,"spanish, english, basque","asia, europe, north america",2006-04-30,1900-01-01 07:00:00,1900-01-01 00:00:00,winter,coffee,pet dog,interestellar,"action, comedy, mystery/thriller, documentary","speedcubing, running, movies",
2025-09-09 23:15:34,master’s (cbqg),True,2-4 years,3,macos,True,"mandarin, english","asia, europe, north america, south america",2002-03-01,1900-01-01 09:30:00,1900-01-01 02:00:00,spring,coffee,pet cat,la la land,"drama, horror, sci-fi, fantasy, mystery/thriller, romance","dancing, fitness, skiing",
2025-09-09 23:18:35,bachelor's (am),False,1-2 years,2,macos,True,english,north america,2005-02-13,1900-01-01 09:00:00,1900-01-01 01:00:00,summer,no caffeine for me!,pet rock,django unchained,"action, comedy, romance, documentary","scrapbooking, upcycling, listening to music",
2025-09-09 23:26:05,bachelor's (statistics),True,4+ years,4,macos,True,"spanish, english","europe, north america, south america",2003-04-01,1900-01-01 10:00:00,1900-01-01 01:00:00,spring,energy drinks,pet dog,surfs up,"action, comedy, drama, sci-fi, fantasy, romance, documentary","catan, music, sports",
2025-09-09 23:27:23,bachelor's (statistics),True,2-4 years,4,linux,True,"english, korean","asia, europe, north america",2005-11-20,1900-01-01 09:30:00,1900-01-01 11:30:00,fall,no caffeine for me!,pet cat,dodgeball,"action, comedy, mystery/thriller","playing sports, watching sports, talking about sports",
2025-09-09 23:29:59,bachelor's (am),True,less than 1 year,1,windows,True,"english, chinese","asia, europe, north america",2004-05-10,1900-01-01 09:45:00,1900-01-01 03:00:00,winter,no caffeine for me!,pet dog,interstellar,"action, comedy, drama, horror, sci-fi, fantasy, mystery/thriller, romance, documentary","watching football, playing chess, playing basketball",
2025-09-10 10:32:16,bachelor's (am),True,less than 1 year,1,macos,True,"english, mandarin","asia, north america",2004-04-06,1900-01-01 09:30:00,1900-01-01 00:30:00,fall,no caffeine for me!,pet dog,la la land,"action, comedy, sci-fi, fantasy, mystery/thriller","poker, running, basketball",🍰
2025-09-10 10:38:37,bachelor's (cs),False,1-2 years,1,macos,True,"english, spanish","europe, north america",2003-10-22,1900-01-01 09:45:00,1900-01-01 01:30:00,fall,coffee,pet cat,"paris, texas","action, comedy, drama, sci-fi","photography, playing drums, playing chess",😅
2025-09-09 23:37:06,bachelor's (cs),True,1-2 years,1,macos,False,mandarin,asia,2004-06-22,1900-01-01 10:00:00,1900-01-01 01:00:00,summer,no caffeine for me!,pet rock,train to busan,romance,"kpop dance, watching kdramas, walking",
2025-09-09 23:37:21,bachelor's (cs),True,1-2 years,3,macos,True,english,"asia, europe, north america",2006-09-21,1900-01-01 08:00:00,1900-01-01 02:00:00,fall,coffee,pet cat,whiplash,"action, comedy, sci-fi, mystery/thriller, romance, documentary","playing ping pong, memorizing flags, playing cards",
2025-09-09 23:37:34,bachelor's(economics),False,less than 1 year,2,macos,True,english,"africa, asia, europe, north america, south america",2005-01-25,1900-01-01 10:00:00,1900-01-01 02:00:00,fall,tea,pet dog,hunger games,"action, drama, horror, sci-fi, romance","fencing, baking, trying new foods",
2025-09-09 23:38:05,bachelor's (am),True,1-2 years,3,windows,True,"english, german, mandarin","asia, europe, north america",2006-11-17,1900-01-01 08:30:00,1900-01-01 01:00:00,fall,coffee,pet cat,little women (2019),"drama, fantasy, mystery/thriller, romance","knitting, journaling, watching tv",
2025-09-09 23:40:34,phd,True,less than 1 year,1,macos,True,english,europe,1988-04-07,1900-01-01 09:00:00,1900-01-01 01:00:00,summer,no caffeine for me!,pet dog,get out,"comedy, documentary","yoga, strength training, running",
2025-09-09 23:41:33,bachelor's (statistics),True,1-2 years,2,macos,True,"english, chinese","asia, europe, north america",2006-05-11,1900-01-01 09:00:00,1900-01-01 00:30:00,fall,coffee,pet dog,,"action, drama, mystery/thriller, documentary","playing basketball, spending time with friends, hiking",
2025-09-10 00:14:57,master's (ds),True,4+ years,3,macos,False,"chinese, english","asia, australia, north america",2002-05-29,1900-01-01 09:30:00,1900-01-01 01:30:00,winter,coffee,pet dog,let the bullets fly,"action, comedy, sci-fi","snowboarding, playing badminton, making money",
2025-09-10 00:45:59,master's (ds) [extension school],True,less than 1 year,3,macos,False,"english, tamil, hindi","asia, europe, north america, south america",1974-10-19,1900-01-01 07:00:00,1900-01-01 00:30:00,fall,coffee,pet rock,the shawshank redemption,"action, comedy, drama, sci-fi, mystery/thriller, romance",,
2025-09-10 00:53:31,bachelor's (statistics),True,less than 1 year,1,macos,True,"english, gujarati","europe, north america",2004-09-17,1900-01-01 08:00:00,1900-01-01 00:00:00,summer,no caffeine for me!,pet dog,pursuit of happiness,"action, comedy, sci-fi, mystery/thriller, documentary","basketball, hiking, gym",
2025-09-10 01:01:34,bachelor's (am),True,1-2 years,3,macos,True,"english, mandarin, german, french, spanish","africa, asia, australia, europe, north america, south america",2006-09-09,1900-01-01 07:30:00,1900-01-01 01:00:00,fall,tea,pet rock,dune,"comedy, sci-fi, documentary","playing violin, playing squash, reading",
2025-09-10 01:08:22,master's (ds) [extension school],True,1-2 years,3,macos,True,"english, chinese","asia, europe, north america",2000-08-20,1900-01-01 08:00:00,1900-01-01 12:00:00,fall,coffee,pet dog,the dark knight,"action, comedy, drama, romance, documentary","snowboarding, travelling around new places, reading public health papers(yes it's a very nerdy hobby and i love it)",
2025-09-10 01:17:10,phd,True,less than 1 year,1,windows,True,"english, vietnamese","asia, australia, europe, north america",2002-03-19,1900-01-01 10:00:00,1900-01-01 02:00:00,fall,no caffeine for me!,pet dog,interstellar,"action, comedy, sci-fi","cooking, cycling, reading",
2025-09-10 01:36:39,bachelor's (statistics),False,less than 1 year,3,macos,True,"armenian, russian, french","africa, asia, europe, north america",2005-10-26,1900-01-01 08:40:00,1900-01-01 00:30:00,summer,coffee,pet cat,whiplash,"action, comedy, documentary","boxing, guitar, russian memes",
2025-09-10 01:38:39,phd,False,less than 1 year,1,macos,True,"english, mandarin chinese","africa, asia, australia, europe, north america, south america",1997-08-24,1900-01-01 09:00:00,1900-01-01 01:30:00,spring,no caffeine for me!,pet rock,,"comedy, drama, mystery/thriller, romance","drawing, reading, playing board games",
2025-09-10 01:51:26,bachelor's (math),True,less than 1 year,3,macos,False,"english, romanian, russian","africa, asia, europe, north america",2003-06-18,1900-01-01 09:30:00,1900-01-01 02:00:00,spring,tea,pet rock,,"sci-fi, fantasy, mystery/thriller","hiking/walking, photography",
2025-09-10 02:05:44,master's (ds) [extension school],True,less than 1 year,1,macos,True,"english, kannada, hindi","asia, north america",,,,,coffee,,,,,
2025-09-10 05:03:46,master's (ds) [extension school],True,2-4 years,3,windows,False,english,north america,1982-12-15,1900-01-01 04:00:00,1900-01-01 23:00:00,summer,coffee,pet dog,shawshank redemption,"action, comedy, horror, mystery/thriller, documentary","running, cycling, watching sports",🧐
2025-09-10 08:09:23,bachelor's (statistics),True,less than 1 year,1,macos,False,"english, indonesian, chinese","africa, asia, europe, north america",2003-12-16,1900-01-01 07:30:00,1900-01-01 00:00:00,fall,tea,pet dog,les miserables,"action, drama, fantasy, mystery/thriller, romance, documentary","photography, travel, pencil sketching",😅
2025-09-10 08:21:00,master's (ds),True,2-4 years,3,macos,False,mandarin,"asia, europe, north america",2002-11-20,1900-01-01 08:00:00,1900-01-01 02:00:00,spring,no caffeine for me!,pet dog,-,"action, comedy, drama, horror, sci-fi, fantasy, mystery/thriller, romance, documentary","watching gamers play, binge-watching chill shows, cooking",😎
2025-09-10 10:32:30,phd,True,1-2 years,1,macos,False,english,"europe, north america",1997-09-09,1900-01-01 08:00:00,1900-01-01 23:00:00,summer,coffee,pet cat,kill bill,"action, drama","hiking, running, lifting",😎
2025-09-10 08:41:42,bachelor's (cs),True,2-4 years,4,windows,True,"vietnamese, english, spanish","asia, europe, north america",2005-03-01,1900-01-01 07:00:00,1900-01-01 02:00:00,summer,no caffeine for me!,pet rock,red rain,"action, comedy, drama, horror, sci-fi, fantasy, mystery/thriller","solving rubik's cubes, singing, playing piano",😎
2025-09-10 08:57:46,master's (mde),True,less than 1 year,1,windows,False,english,"asia, europe, north america, south america",2001-03-10,1900-01-01 09:00:00,1900-01-01 02:00:00,summer,coffee,pet dog,fast and furious,"action, comedy, drama, romance","tennis, bouldering, ski",😱
2025-09-10 09:03:02,master's (ds),True,4+ years,4,macos,True,english,"europe, north america",1996-10-04,1900-01-01 08:00:00,1900-01-01 00:30:00,fall,coffee,pet dog,,"action, comedy, sci-fi, documentary",watching football,😎
2025-09-10 10:35:44,master's (ds),True,2-4 years,4,macos,True,"telugu, hindi, english","asia, europe, north america",2001-06-26,1900-01-01 09:00:00,1900-01-01 00:00:00,spring,no caffeine for me!,pet dog,top gun,"action, comedy, drama, horror, sci-fi, mystery/thriller","watching tv shows, trying new foods, art",😎
2025-09-10 09:38:46,master's (ds),True,4+ years,4,macos,True,"mandarin, english","asia, europe, north america",2002-11-29,1900-01-01 07:00:00,1900-01-01 01:00:00,spring,coffee,pet cat,the truman show,"action, comedy, sci-fi, fantasy, documentary","playing stardew valley, photographing, sleeping",🧐
2025-09-10 09:22:05,master's (ds) [extension school],False,1-2 years,2,windows,True,"english, italian","asia, europe, north america",1991-04-30,1900-01-01 06:30:00,1900-01-01 22:00:00,spring,coffee,pet dog,american fiction,"comedy, drama, mystery/thriller, documentary","playing guitar, cooking, chess",🧐
2025-09-10 09:30:06,ms/mba,True,less than 1 year,1,macos,True,"chinese, english","asia, australia, europe, north america",2003-02-20,1900-01-01 08:00:00,1900-01-01 00:30:00,summer,coffee,pet dog,interstellar,"action, comedy, drama, sci-fi, fantasy","playing piano, cooking, doing fitness",🧐
2025-09-10 09:37:59,phd,True,4+ years,3,macos,True,"chinese, english","africa, asia, europe, north america, south america",2000-10-29,1900-01-01 08:00:00,1900-01-01 00:00:00,summer,coffee,pet dog,tlor,"action, comedy, drama, horror, sci-fi, fantasy, mystery/thriller",,🧐
2025-09-10 09:43:33,master's (ds) [extension school],True,2-4 years,3,windows,True,"english, chinese, french, spanish","africa, asia, australia, europe, north america",1975-10-06,1900-01-01 07:00:00,1900-01-01 01:00:00,spring,coffee,pet rock,2012,"drama, sci-fi, romance","table tennis, karaoke, mahjong",😅
2025-09-10 10:32:05,master's (ds),True,4+ years,5,macos,False,"chinese, english",asia,2003-02-14,1900-01-01 08:00:00,1900-01-01 00:00:00,winter,coffee,pet dog,passengers,"comedy, horror, sci-fi","hiking, sleeping, gaming",🍰
2025-09-10 09:51:03,master in public policy (kennedy school),False,less than 1 year,1,macos,True,javascript,"asia, europe, north america",2002-07-15,1900-01-01 09:30:00,1900-01-01 23:30:00,fall,no caffeine for me!,pet rock,f1,"action, sci-fi","hip-hop, sneaker collection, pumping iron",☠️
2025-09-10 09:58:49,bachelors (physics),True,2-4 years,2,windows,True,"english, spanish",,2005-06-06,1900-01-01 09:50:00,1900-01-01 04:30:00,spring,no caffeine for me!,pet dog,,"action, fantasy, mystery/thriller","dance, listening to music, art",😅
2025-09-10 10:03:18,master‘s - harvard kennedy school - public policy,True,1-2 years,4,windows,True,"chinese, french, english","africa, asia, europe, north america",2002-05-29,1900-01-01 08:00:00,1900-01-01 23:30:00,fall,coffee,pet dog,soul,"action, comedy, drama, sci-fi, fantasy, romance, documentary",cooooooooking!!!!!!!!!!!!!!,😎
2025-09-10 10:13:43,master's (mde),True,less than 1 year,1,macos,True,"english, telegu","asia, europe, north america, south america",1999-04-23,1900-01-01 07:00:00,1900-01-01 10:45:00,fall,coffee,pet dog,inception,"action, comedy, sci-fi, documentary","painting, reading, skiing",😱
2025-09-10 10:15:17,master's (ds) [extension school],True,2-4 years,4,macos,False,"english, japanese","asia, europe, north america, south america",1977-07-28,1900-01-01 06:01:00,1900-01-01 23:20:00,fall,coffee,pet cat,,documentary,"knitting, painting, mowing the lawn",🍰
2025-09-10 10:19:12,bachelor's (am),False,less than 1 year,2,macos,False,,asia,,,,,,,,,,😎
2025-09-10 10:32:20,masters (hms bmi),True,2-4 years,3,macos,False,"english, chinese","asia, europe, north america",2000-01-08,1900-01-01 07:30:00,1900-01-01 23:00:00,summer,coffee,pet cat,howl's moving castle,"comedy, drama, sci-fi","going to gym, playing golf, 3d printing",🧐
2025-09-10 10:24:22,master's (ds) [extension school],True,4+ years,3,macos,True,"english, mandarin","asia, north america",2001-02-18,1900-01-01 08:20:00,1900-01-01 00:30:00,winter,tea,pet cat,my neighbor totoro,"action, sci-fi, fantasy, mystery/thriller","reading, crocheting, working out",😅
2025-09-10 10:25:19,bachelor's (cs),,less than 1 year,1,linux,True,"english, mandarin, c++, japanese","asia, europe, north america",2001-01-01,1900-01-01 07:30:00,1900-01-01 11:30:00,fall,no caffeine for me!,pet cat,truman show,"action, comedy, horror, sci-fi, mystery/thriller, commentary, satire","music, eating, games",😎
2025-09-10 10:25:34,master's (ds) [extension school],True,4+ years,3,macos,True,"spanish, english","north america, south america",1992-02-10,1900-01-01 06:30:00,1900-01-01 12:30:00,winter,coffee,pet cat,the road to el dorado,"action, comedy, sci-fi, fantasy","cooking, drumming, diy anything",🍰
2025-09-10 10:26:04,phd,True,4+ years,2,windows,True,"english, greek, mandarin, spanish, french",,,,,spring,coffee,pet dog,,,"biking, reading",😎
